Source Image PATH,Transform Image PATH,A11,A12,tx,A21,A22,ty
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_60 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,60.000000000000064
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-60 roate_046.017-62.612_13.png,1.0,0.0,-60.0,0.0,1.0,0.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-60 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-6.051735925825008e-14,-1.0,6.123233995736766e-17,700.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-60 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,700.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-60 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,-59.999999999999936
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_60 right_0 roate_046.017-62.612_13.png,1.0,0.0,0.0,0.0,1.0,60.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_60 right_0 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,59.999999999999936,-1.0,6.123233995736766e-17,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_60 right_0 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,580.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_60 right_0 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,580.0,1.0,-1.8369701987210294e-16,4.582159766848184e-14
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-60 right_0 roate_046.017-62.612_13.png,1.0,0.0,0.0,0.0,1.0,-60.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-60 right_0 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-60.000000000000064,-1.0,6.123233995736766e-17,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-60 right_0 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,700.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-60 right_0 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,700.0,1.0,-1.8369701987210294e-16,6.786524005313419e-14
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_60 right_60 roate_046.017-62.612_13.png,1.0,0.0,60.0,0.0,1.0,60.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_60 right_60 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,59.99999999999995,-1.0,6.123233995736766e-17,580.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_60 right_60 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,580.0,-1.2246467991473532e-16,-1.0,580.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_60 right_60 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,580.0,1.0,-1.8369701987210294e-16,60.000000000000036
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-60 right_-60 roate_046.017-62.612_13.png,1.0,0.0,-60.0,0.0,1.0,-60.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-60 right_-60 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-60.000000000000064,-1.0,6.123233995736766e-17,700.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-60 right_-60 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,700.0,-1.2246467991473532e-16,-1.0,700.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-60 right_-60 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,700.0,1.0,-1.8369701987210294e-16,-59.999999999999936
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_60 right_-60 roate_046.017-62.612_13.png,1.0,0.0,-60.0,0.0,1.0,60.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_60 right_-60 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,59.999999999999936,-1.0,6.123233995736766e-17,700.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_60 right_-60 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,700.0,-1.2246467991473532e-16,-1.0,580.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_60 right_-60 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,580.0,1.0,-1.8369701987210294e-16,-59.999999999999964
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-60 right_60 roate_046.017-62.612_13.png,1.0,0.0,60.0,0.0,1.0,-60.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-60 right_60 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-60.00000000000005,-1.0,6.123233995736766e-17,580.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-60 right_60 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,580.0,-1.2246467991473532e-16,-1.0,700.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-60 right_60 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,700.0,1.0,-1.8369701987210294e-16,60.000000000000064
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_80 roate_046.017-62.612_13.png,1.0,0.0,80.0,0.0,1.0,0.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_80 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-5.19448316642186e-14,-1.0,6.123233995736766e-17,560.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_80 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,560.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_80 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,80.00000000000007
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-80 roate_046.017-62.612_13.png,1.0,0.0,-80.0,0.0,1.0,0.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-80 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-6.174200605739742e-14,-1.0,6.123233995736766e-17,720.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-80 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,720.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-80 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,-79.99999999999993
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_80 right_0 roate_046.017-62.612_13.png,1.0,0.0,0.0,0.0,1.0,80.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_80 right_0 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,79.99999999999993,-1.0,6.123233995736766e-17,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_80 right_0 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,560.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_80 right_0 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,560.0,1.0,-1.8369701987210294e-16,4.2147657271039784e-14
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-80 right_0 roate_046.017-62.612_13.png,1.0,0.0,0.0,0.0,1.0,-80.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-80 right_0 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-80.00000000000007,-1.0,6.123233995736766e-17,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-80 right_0 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,720.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-80 right_0 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,720.0,1.0,-1.8369701987210294e-16,7.153918045057626e-14
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_80 right_80 roate_046.017-62.612_13.png,1.0,0.0,80.0,0.0,1.0,80.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_80 right_80 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,79.99999999999993,-1.0,6.123233995736766e-17,560.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_80 right_80 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,560.0,-1.2246467991473532e-16,-1.0,560.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_80 right_80 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,560.0,1.0,-1.8369701987210294e-16,80.00000000000004
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-80 right_-80 roate_046.017-62.612_13.png,1.0,0.0,-80.0,0.0,1.0,-80.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-80 right_-80 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-80.00000000000007,-1.0,6.123233995736766e-17,720.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-80 right_-80 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,720.0,-1.2246467991473532e-16,-1.0,720.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-80 right_-80 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,720.0,1.0,-1.8369701987210294e-16,-79.99999999999993
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_80 right_-80 roate_046.017-62.612_13.png,1.0,0.0,-80.0,0.0,1.0,80.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_80 right_-80 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,79.99999999999993,-1.0,6.123233995736766e-17,720.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_80 right_-80 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,720.0,-1.2246467991473532e-16,-1.0,560.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_80 right_-80 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,560.0,1.0,-1.8369701987210294e-16,-79.99999999999996
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-80 right_80 roate_046.017-62.612_13.png,1.0,0.0,80.0,0.0,1.0,-80.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-80 right_80 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-80.00000000000007,-1.0,6.123233995736766e-17,560.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-80 right_80 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,560.0,-1.2246467991473532e-16,-1.0,720.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-80 right_80 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,720.0,1.0,-1.8369701987210294e-16,80.00000000000007
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_100 roate_046.017-62.612_13.png,1.0,0.0,100.0,0.0,1.0,0.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_100 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-5.072018486507125e-14,-1.0,6.123233995736766e-17,540.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_100 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,540.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_100 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,100.00000000000006
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-100 roate_046.017-62.612_13.png,1.0,0.0,-100.0,0.0,1.0,0.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-100 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-6.296665285654477e-14,-1.0,6.123233995736766e-17,740.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-100 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,740.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-100 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,-99.99999999999994
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_100 right_0 roate_046.017-62.612_13.png,1.0,0.0,0.0,0.0,1.0,100.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_100 right_0 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,99.99999999999994,-1.0,6.123233995736766e-17,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_100 right_0 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,540.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_100 right_0 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,540.0,1.0,-1.8369701987210294e-16,3.847371687359772e-14
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-100 right_0 roate_046.017-62.612_13.png,1.0,0.0,0.0,0.0,1.0,-100.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-100 right_0 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-100.00000000000006,-1.0,6.123233995736766e-17,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-100 right_0 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,740.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-100 right_0 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,740.0,1.0,-1.8369701987210294e-16,7.521312084801831e-14
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_100 right_100 roate_046.017-62.612_13.png,1.0,0.0,100.0,0.0,1.0,100.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_100 right_100 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,99.99999999999994,-1.0,6.123233995736766e-17,540.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_100 right_100 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,540.0,-1.2246467991473532e-16,-1.0,540.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_100 right_100 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,540.0,1.0,-1.8369701987210294e-16,100.00000000000004
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-100 right_-100 roate_046.017-62.612_13.png,1.0,0.0,-100.0,0.0,1.0,-100.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-100 right_-100 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-100.00000000000006,-1.0,6.123233995736766e-17,740.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-100 right_-100 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,740.0,-1.2246467991473532e-16,-1.0,740.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-100 right_-100 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,740.0,1.0,-1.8369701987210294e-16,-99.99999999999993
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_100 right_-100 roate_046.017-62.612_13.png,1.0,0.0,-100.0,0.0,1.0,100.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_100 right_-100 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,99.99999999999994,-1.0,6.123233995736766e-17,740.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_100 right_-100 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,740.0,-1.2246467991473532e-16,-1.0,540.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_100 right_-100 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,540.0,1.0,-1.8369701987210294e-16,-99.99999999999996
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-100 right_100 roate_046.017-62.612_13.png,1.0,0.0,100.0,0.0,1.0,-100.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-100 right_100 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-100.00000000000006,-1.0,6.123233995736766e-17,540.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-100 right_100 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,540.0,-1.2246467991473532e-16,-1.0,740.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-100 right_100 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,740.0,1.0,-1.8369701987210294e-16,100.00000000000007
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_120 roate_046.017-62.612_13.png,1.0,0.0,120.0,0.0,1.0,0.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_120 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-4.949553806592389e-14,-1.0,6.123233995736766e-17,520.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_120 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,520.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_120 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,120.00000000000006
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-120 roate_046.017-62.612_13.png,1.0,0.0,-120.0,0.0,1.0,0.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-120 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-6.419129965569214e-14,-1.0,6.123233995736766e-17,760.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-120 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,760.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_0 right_-120 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,-119.99999999999994
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_120 right_0 roate_046.017-62.612_13.png,1.0,0.0,0.0,0.0,1.0,120.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_120 right_0 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,119.99999999999994,-1.0,6.123233995736766e-17,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_120 right_0 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,520.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_120 right_0 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,520.0,1.0,-1.8369701987210294e-16,3.479977647615566e-14
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-120 right_0 roate_046.017-62.612_13.png,1.0,0.0,0.0,0.0,1.0,-120.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-120 right_0 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-120.00000000000006,-1.0,6.123233995736766e-17,640.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-120 right_0 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,760.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-120 right_0 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,760.0,1.0,-1.8369701987210294e-16,7.888706124546037e-14
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_120 right_120 roate_046.017-62.612_13.png,1.0,0.0,120.0,0.0,1.0,120.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_120 right_120 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,119.99999999999996,-1.0,6.123233995736766e-17,520.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_120 right_120 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,520.0,-1.2246467991473532e-16,-1.0,520.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_120 right_120 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,520.0,1.0,-1.8369701987210294e-16,120.00000000000004
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-120 right_-120 roate_046.017-62.612_13.png,1.0,0.0,-120.0,0.0,1.0,-120.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-120 right_-120 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-120.00000000000007,-1.0,6.123233995736766e-17,760.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-120 right_-120 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,760.0,-1.2246467991473532e-16,-1.0,760.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-120 right_-120 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,760.0,1.0,-1.8369701987210294e-16,-119.99999999999993
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_120 right_-120 roate_046.017-62.612_13.png,1.0,0.0,-120.0,0.0,1.0,120.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_120 right_-120 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,119.99999999999993,-1.0,6.123233995736766e-17,760.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_120 right_-120 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,760.0,-1.2246467991473532e-16,-1.0,520.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_120 right_-120 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,520.0,1.0,-1.8369701987210294e-16,-119.99999999999996
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-120 right_120 roate_046.017-62.612_13.png,1.0,0.0,120.0,0.0,1.0,-120.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-120 right_120 roate_9046.017-62.612_13.png,6.123233995736766e-17,1.0,-120.00000000000004,-1.0,6.123233995736766e-17,520.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-120 right_120 roate_18046.017-62.612_13.png,-1.0,1.2246467991473532e-16,520.0,-1.2246467991473532e-16,-1.0,760.0
DataSet/center images/46.017-62.612_13.png,./transformed_images/ down_-120 right_120 roate_27046.017-62.612_13.png,-1.8369701987210294e-16,-1.0,760.0,1.0,-1.8369701987210294e-16,120.00000000000007
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_0 right_0 roate_9046.15-62.93_13.png,6.123233995736766e-17,1.0,-5.684341886080803e-14,-1.0,6.123233995736766e-17,640.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_0 right_0 roate_18046.15-62.93_13.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_0 right_0 roate_27046.15-62.93_13.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,5.684341886080803e-14
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_0 right_20 roate_046.15-62.93_13.png,1.0,0.0,20.0,0.0,1.0,0.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_0 right_20 roate_9046.15-62.93_13.png,6.123233995736766e-17,1.0,-5.5618772061660663e-14,-1.0,6.123233995736766e-17,620.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_0 right_20 roate_18046.15-62.93_13.png,-1.0,1.2246467991473532e-16,620.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_0 right_20 roate_27046.15-62.93_13.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,20.000000000000053
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_0 right_-20 roate_046.15-62.93_13.png,1.0,0.0,-20.0,0.0,1.0,0.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_0 right_-20 roate_9046.15-62.93_13.png,6.123233995736766e-17,1.0,-5.806806565995538e-14,-1.0,6.123233995736766e-17,660.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_0 right_-20 roate_18046.15-62.93_13.png,-1.0,1.2246467991473532e-16,660.0,-1.2246467991473532e-16,-1.0,640.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_0 right_-20 roate_27046.15-62.93_13.png,-1.8369701987210294e-16,-1.0,640.0,1.0,-1.8369701987210294e-16,-19.999999999999947
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_20 right_0 roate_046.15-62.93_13.png,1.0,0.0,0.0,0.0,1.0,20.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_20 right_0 roate_9046.15-62.93_13.png,6.123233995736766e-17,1.0,19.999999999999947,-1.0,6.123233995736766e-17,640.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_20 right_0 roate_18046.15-62.93_13.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,620.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_20 right_0 roate_27046.15-62.93_13.png,-1.8369701987210294e-16,-1.0,620.0,1.0,-1.8369701987210294e-16,5.3169478463365954e-14
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_-20 right_0 roate_046.15-62.93_13.png,1.0,0.0,0.0,0.0,1.0,-20.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_-20 right_0 roate_9046.15-62.93_13.png,6.123233995736766e-17,1.0,-20.000000000000053,-1.0,6.123233995736766e-17,640.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_-20 right_0 roate_18046.15-62.93_13.png,-1.0,1.2246467991473532e-16,640.0,-1.2246467991473532e-16,-1.0,660.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_-20 right_0 roate_27046.15-62.93_13.png,-1.8369701987210294e-16,-1.0,660.0,1.0,-1.8369701987210294e-16,6.051735925825008e-14
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_20 right_20 roate_046.15-62.93_13.png,1.0,0.0,20.0,0.0,1.0,20.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_20 right_20 roate_9046.15-62.93_13.png,6.123233995736766e-17,1.0,19.999999999999947,-1.0,6.123233995736766e-17,620.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_20 right_20 roate_18046.15-62.93_13.png,-1.0,1.2246467991473532e-16,620.0,-1.2246467991473532e-16,-1.0,620.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_20 right_20 roate_27046.15-62.93_13.png,-1.8369701987210294e-16,-1.0,620.0,1.0,-1.8369701987210294e-16,20.00000000000005
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_-20 right_-20 roate_046.15-62.93_13.png,1.0,0.0,-20.0,0.0,1.0,-20.0
DataSet/center images/46.15-62.93_13.png,./transformed_images/ down_-20 right_-20 roate_9046.15-62.93_13.png,6.123233995736766e-17,1.0,-20.000000000000053,-1.0,6.123233995736766e-17,660.0
